Timestamp,Class,Confidence
2026-03-11 11:58:57,fire,0.90
2026-03-11 11:58:57,fire,0.76
2026-03-11 11:58:58,fire,0.74
2026-03-11 11:58:58,fire,0.88
2026-03-11 11:58:59,fire,0.75
2026-03-11 11:58:59,fire,0.71
2026-03-11 11:58:59,fire,0.68
2026-03-11 11:59:00,fire,0.81
2026-03-11 11:59:01,fire,0.69
2026-03-11 11:59:01,fire,0.83
2026-03-11 11:59:02,fire,0.75
2026-03-11 11:59:02,fire,0.70
2026-03-11 11:59:03,fire,0.83
2026-03-11 11:59:03,fire,0.67
2026-03-11 11:59:04,fire,0.69
2026-03-11 11:59:04,fire,0.87
2026-03-11 11:59:05,fire,0.84
2026-03-11 11:59:05,fire,0.63
2026-03-11 11:59:06,fire,0.73
2026-03-11 11:59:06,fire,0.76
2026-03-11 11:59:07,fire,0.77
2026-03-11 11:59:07,fire,0.76
2026-03-11 11:59:08,fire,0.75
2026-03-11 11:59:08,fire,0.96
2026-03-11 11:59:09,fire,0.95
2026-03-11 11:59:09,fire,0.73
2026-03-11 11:59:10,fire,0.74
2026-03-11 11:59:10,fire,0.74
2026-03-11 11:59:10,fire,0.73
2026-03-11 11:59:11,fire,0.81
2026-03-11 11:59:11,fire,0.76
2026-03-11 11:59:12,fire,0.80
2026-03-11 11:59:12,fire,0.75
2026-03-11 11:59:12,fire,0.89
2026-03-11 11:59:13,fire,0.80
2026-03-11 11:59:13,fire,0.82
2026-03-11 11:59:14,fire,0.86
2026-03-11 11:59:14,fire,0.70
2026-03-11 11:59:15,fire,0.82
2026-03-11 11:59:15,fire,0.83
2026-03-11 11:59:16,fire,0.92
2026-03-11 11:59:16,fire,0.69
2026-03-11 11:59:16,fire,0.85
2026-03-11 11:59:17,fire,0.80
2026-03-11 11:59:17,fire,0.61
2026-03-11 11:59:19,fire,0.71
2026-03-11 11:59:20,fire,0.68
2026-03-11 11:59:21,fire,0.72
2026-03-11 11:59:21,fire,0.78
2026-03-11 11:59:22,fire,0.66
2026-03-11 11:59:26,fire,0.68
2026-03-11 11:59:27,fire,0.66
2026-03-11 11:59:30,fire,0.66
2026-03-11 11:59:31,fire,0.71
2026-03-11 11:59:34,fire,0.62
2026-03-11 11:59:35,fire,0.64
2026-03-11 11:59:37,fire,0.66
2026-03-11 11:59:38,fire,0.62
2026-03-11 11:59:39,fire,0.65
2026-03-11 11:59:40,fire,0.74
2026-03-11 11:59:40,fire,0.77
2026-03-11 11:59:41,fire,0.77
2026-03-11 11:59:41,fire,0.86
2026-03-11 11:59:42,fire,0.62
2026-03-11 11:59:42,fire,0.73
2026-03-11 11:59:42,fire,0.83
2026-03-11 11:59:43,fire,0.71
2026-03-11 11:59:43,fire,0.63
2026-03-11 11:59:43,fire,0.85
2026-03-11 11:59:44,fire,0.68
2026-03-11 11:59:45,fire,0.69
2026-03-11 11:59:45,fire,0.73
2026-03-11 11:59:46,fire,0.77
2026-03-11 11:59:46,fire,0.68
2026-03-11 11:59:47,fire,0.68
2026-03-11 11:59:47,fire,0.73
2026-03-11 11:59:48,fire,0.72
2026-03-11 11:59:48,fire,0.68
2026-03-11 11:59:50,fire,0.87
2026-03-11 11:59:51,fire,0.60
2026-03-11 11:59:51,fire,0.64
2026-03-11 11:59:52,fire,0.67
2026-03-11 11:59:53,fire,0.85
2026-03-11 11:59:53,fire,0.79
2026-03-11 11:59:54,fire,0.60
2026-03-11 11:59:55,fire,0.68
2026-03-11 11:59:55,fire,0.66
2026-03-11 11:59:55,fire,0.73
2026-03-11 11:59:56,fire,0.78
2026-03-11 11:59:56,fire,0.69
2026-03-11 11:59:57,fire,0.72
2026-03-11 11:59:57,fire,0.64
2026-03-11 11:59:58,fire,0.64
2026-03-11 11:59:58,fire,0.66
2026-03-11 11:59:59,fire,0.60
2026-03-11 11:59:59,fire,0.77
2026-03-11 12:00:00,fire,0.90
2026-03-11 12:00:00,fire,0.91
2026-03-11 12:00:01,fire,0.97
2026-03-11 12:00:01,fire,0.75
2026-03-11 12:00:02,fire,0.74
2026-03-11 12:00:02,fire,0.75
2026-03-11 12:00:03,fire,0.70
2026-03-11 12:00:03,fire,0.73
2026-03-11 12:00:04,fire,0.72
2026-03-11 12:00:04,fire,0.73
2026-03-11 12:00:05,fire,0.77
2026-03-11 12:00:05,fire,0.76
2026-03-11 12:00:06,fire,0.64
2026-03-11 12:00:06,fire,0.66
2026-03-11 12:00:07,fire,0.64
2026-03-11 12:00:07,fire,0.81
2026-03-11 12:00:07,fire,0.69
2026-03-11 12:00:08,fire,0.74
2026-03-11 12:00:08,fire,0.78
2026-03-11 12:00:09,fire,0.74
2026-03-11 12:00:09,fire,0.76
2026-03-11 12:00:10,fire,0.68
2026-03-11 12:00:10,fire,0.78
2026-03-11 12:00:10,fire,0.72
2026-03-11 12:00:11,fire,0.81
2026-03-11 12:00:11,fire,0.77
2026-03-11 12:00:12,fire,0.63
2026-03-11 12:00:12,fire,0.62
2026-03-11 12:00:12,fire,0.81
2026-03-11 12:00:13,fire,0.75
2026-03-11 12:00:13,fire,0.79
2026-03-11 12:00:14,fire,0.83
2026-03-11 12:00:14,fire,0.74
2026-03-11 12:00:15,fire,0.70
2026-03-11 12:00:15,fire,0.77
2026-03-11 12:00:16,fire,0.74
2026-03-11 12:00:16,fire,0.90
2026-03-11 12:00:16,fire,0.82
2026-03-11 12:00:17,fire,0.71
2026-03-11 12:00:17,fire,0.72
2026-03-11 12:00:18,fire,0.72
2026-03-11 12:00:18,fire,0.69
2026-03-11 12:00:18,fire,0.66
2026-03-11 12:00:19,fire,0.65
2026-03-11 12:00:20,fire,0.65
2026-03-11 12:00:21,fire,0.66
2026-03-11 12:00:25,fire,0.81
2026-03-11 12:00:25,fire,0.61
2026-03-11 12:00:28,fire,0.61
2026-03-11 12:00:29,fire,0.62
2026-03-11 12:00:29,fire,0.63
2026-03-11 12:00:30,fire,0.63
2026-03-11 12:00:30,fire,0.61
2026-03-11 12:00:31,fire,0.64
2026-03-11 12:00:32,fire,0.66
2026-03-11 12:00:32,fire,0.66
2026-03-11 12:00:33,fire,0.61
2026-03-11 12:00:33,fire,0.62
2026-03-11 12:00:34,fire,0.94
2026-03-11 12:00:34,fire,0.79
2026-03-11 12:00:35,fire,0.69
2026-03-11 12:00:35,fire,0.78
2026-03-11 12:00:36,fire,0.89
2026-03-11 12:00:36,fire,0.73
2026-03-11 12:00:37,fire,0.88
2026-03-11 12:00:37,fire,0.61
2026-03-11 12:00:38,fire,0.89
2026-03-11 12:00:39,fire,0.93
2026-03-11 12:00:39,fire,0.93
2026-03-11 12:00:40,fire,0.71
2026-03-11 12:00:40,fire,0.69
2026-03-11 12:00:43,fire,0.64
2026-03-11 12:00:43,fire,0.68
2026-03-11 12:00:43,fire,0.66
2026-03-11 12:00:44,fire,0.67
2026-03-11 12:00:44,fire,0.81
2026-03-11 12:00:45,fire,0.68
2026-03-11 12:00:45,fire,0.71
2026-03-11 12:00:46,fire,0.83
2026-03-11 12:00:46,fire,0.72
2026-03-11 12:00:46,fire,0.70
2026-03-11 12:00:47,fire,0.68
2026-03-11 12:00:48,fire,0.63
2026-03-11 12:00:48,fire,0.69
2026-03-11 12:00:49,fire,0.65
2026-03-11 12:00:49,fire,0.64
2026-03-11 12:00:49,fire,0.66
2026-03-11 12:00:50,fire,0.65
2026-03-11 12:00:50,fire,0.61
2026-03-11 12:00:51,fire,0.62
2026-03-11 12:00:51,fire,0.76
2026-03-11 12:00:56,fire,0.60
2026-03-11 12:00:56,fire,0.69
2026-03-11 12:00:57,fire,0.63
2026-03-11 12:01:05,fire,0.88
2026-03-11 12:01:08,fire,0.72
2026-03-11 12:01:09,fire,0.93
2026-03-11 12:01:09,fire,0.80
2026-03-11 12:01:09,fire,0.79
2026-03-11 12:01:10,fire,0.84
2026-03-11 12:01:11,fire,0.83
2026-03-11 12:01:11,fire,0.85
2026-03-11 12:01:12,fire,0.63
2026-03-11 12:01:13,fire,0.81
2026-03-11 12:01:13,fire,0.80
2026-03-11 12:01:14,fire,0.70
2026-03-11 12:01:15,fire,0.66
2026-03-11 12:01:15,fire,0.63
2026-03-11 12:01:16,fire,0.81
2026-03-11 12:01:16,fire,0.88
2026-03-11 12:01:17,fire,0.91
2026-03-11 12:01:17,fire,0.96
2026-03-11 12:01:18,fire,0.68
2026-03-11 12:01:19,fire,0.89
2026-03-11 12:01:20,fire,0.73
2026-03-11 12:01:21,fire,0.74
2026-03-11 12:01:21,fire,0.78
2026-03-11 12:01:22,fire,0.74
2026-03-11 12:01:22,fire,0.78
2026-03-11 12:01:23,fire,0.63
2026-03-11 12:01:24,fire,0.78
2026-03-11 12:01:24,fire,0.65
2026-03-11 12:01:26,fire,0.80
2026-03-11 12:01:27,fire,0.72
2026-03-11 12:01:28,fire,0.72
2026-03-11 12:01:29,fire,0.72
2026-03-11 12:01:29,fire,0.71
2026-03-11 12:01:30,fire,0.78
2026-03-11 12:01:31,fire,0.63
2026-03-11 12:01:32,fire,0.73
2026-03-11 12:01:32,fire,0.66
2026-03-11 12:01:33,fire,0.68
2026-03-11 12:01:33,fire,0.78
2026-03-11 12:01:35,fire,0.78
2026-03-11 12:01:35,fire,0.95
2026-03-11 12:01:36,fire,0.74
2026-03-11 12:01:37,fire,0.80
2026-03-11 12:01:38,fire,0.73
2026-03-11 12:01:38,fire,0.64
2026-03-11 12:01:39,fire,0.73
2026-03-11 12:01:40,fire,0.71
2026-03-11 12:01:40,fire,0.72
2026-03-11 12:01:41,fire,0.60
2026-03-11 12:01:43,fire,0.73
2026-03-11 12:01:44,fire,0.79
2026-03-11 12:01:44,fire,0.65
2026-03-11 12:01:44,fire,0.66
2026-03-11 12:01:45,fire,0.69
2026-03-11 12:01:47,fire,0.77
2026-03-11 12:01:47,fire,0.72
2026-03-11 12:01:48,fire,0.72
2026-03-11 12:01:48,fire,0.62
2026-03-11 12:01:49,fire,0.65
2026-03-11 12:01:49,fire,0.82
2026-03-11 12:01:50,fire,0.70
2026-03-11 12:01:51,fire,0.65
2026-03-11 12:01:51,fire,0.73
2026-03-11 12:01:52,fire,0.66
2026-03-11 12:01:52,fire,0.67
2026-03-11 12:01:53,fire,0.76
2026-03-11 12:01:54,fire,0.74
2026-03-11 12:01:54,fire,0.67
2026-03-11 12:01:57,fire,0.62
2026-03-11 12:01:57,fire,0.62
2026-03-11 12:01:58,fire,0.89
2026-03-11 12:01:59,fire,0.61
2026-03-11 12:01:59,fire,0.80
2026-03-11 12:01:59,fire,0.82
2026-03-11 12:02:00,fire,0.75
2026-03-11 12:02:00,fire,0.87
2026-03-11 12:02:01,fire,0.75
2026-03-11 12:02:01,fire,0.79
2026-03-11 12:02:04,fire,0.68
2026-03-11 12:02:04,fire,0.82
2026-03-11 12:02:05,fire,0.67
2026-03-11 12:02:05,fire,0.70
2026-03-11 12:02:06,fire,0.69
2026-03-11 12:02:06,fire,0.72
2026-03-11 12:02:06,fire,0.65
2026-03-11 12:02:07,fire,0.73
2026-03-11 12:02:07,fire,0.65
2026-03-11 12:02:08,fire,0.69
2026-03-11 12:02:08,fire,0.75
2026-03-11 12:02:08,fire,0.78
2026-03-11 12:02:09,fire,0.70
2026-03-11 12:02:09,fire,0.76
2026-03-11 12:02:10,fire,0.81
2026-03-11 12:02:10,fire,0.66
2026-03-11 12:02:11,fire,0.63
2026-03-11 12:02:11,fire,0.66
2026-03-11 12:02:11,fire,0.61
2026-03-11 12:02:13,fire,0.61
2026-03-11 12:02:13,fire,0.69
2026-03-11 12:02:15,fire,0.62
2026-03-11 12:02:16,fire,0.68
2026-03-11 12:02:16,fire,0.72
2026-03-11 12:02:17,fire,0.66
2026-03-11 12:02:17,fire,0.67
2026-03-11 12:02:18,fire,0.68
2026-03-11 12:02:18,fire,0.64
2026-03-11 12:02:18,fire,0.71
2026-03-11 12:02:19,fire,0.64
2026-03-11 12:02:20,fire,0.68
2026-03-11 12:02:20,fire,0.80
2026-03-11 12:02:21,fire,0.63
2026-03-11 12:02:23,fire,0.84
2026-03-11 12:02:23,fire,0.77
2026-03-11 12:02:24,fire,0.71
2026-03-11 12:02:24,fire,0.75
2026-03-11 12:02:24,fire,0.67
2026-03-11 12:02:25,fire,0.82
2026-03-11 12:02:26,fire,0.61
2026-03-11 12:02:27,fire,0.89
2026-03-11 12:02:28,fire,0.82
2026-03-11 12:02:28,fire,0.63
2026-03-11 12:02:29,fire,0.67
2026-03-11 12:02:29,fire,0.76
2026-03-11 12:02:30,fire,0.65
2026-03-11 12:02:30,fire,0.64
2026-03-11 12:02:31,fire,0.71
2026-03-11 12:02:31,fire,0.66
2026-03-11 12:02:32,fire,0.90
2026-03-11 12:02:33,fire,0.75
2026-03-11 12:02:33,fire,0.80
2026-03-11 12:02:34,fire,0.62
2026-03-11 12:02:34,fire,0.61
2026-03-11 12:02:35,fire,0.85
2026-03-11 12:02:35,fire,0.63
2026-03-11 12:02:35,fire,0.70
2026-03-11 12:02:36,fire,0.93
2026-03-11 12:02:37,fire,0.79
